,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
645,Rise (feat. Skylar Grey),Listen (Deluxe),David Guetta,2014-11-24,235384,33,0.656,0.137,0.717,4.11e-06,0.119,-2.893,0.0511,129.867,4
646,Commander,Queer Dance Party 2023,Various Artists,2023-05-27,218106,0,0.395,0.0173,0.876,8.55e-06,0.362,-3.859,0.138,124.638,4
647,Yesterday (feat. Bebe Rexha),Listen (Deluxe),David Guetta,2014-11-24,243280,30,0.57,0.0242,0.782,6.66e-05,0.329,-4.379,0.0331,127.94,4
648,Last Hurrah - David Guetta Remix,LGBTQ+ Pop Anthems,Various Artists,2023-05-26,191868,0,0.682,0.105,0.711,1.83e-06,0.21,-6.956,0.0534,91.033,4
649,Gettin' Over You (feat. Fergie & LMFAO),One More Love,David Guetta,2010-11-22,188000,30,0.615,0.178,0.913,0.0,0.0773,-5.077,0.0816,129.944,4
650,Unholy (feat. Kim Petras),Unholy (feat. Kim Petras),Sam Smith,2022-09-22,156943,91,0.714,0.013,0.472,4.51e-06,0.266,-7.375,0.0864,131.121,4
651,Stay With Me,In The Lonely Hour,Sam Smith,2014-05-26,172723,85,0.418,0.588,0.42,6.39e-05,0.11,-6.444,0.0414,84.094,4
652,I'm Not The Only One,In The Lonely Hour,Sam Smith,2014-05-26,239316,87,0.677,0.529,0.485,2.04e-05,0.0766,-5.795,0.0361,82.001,4
653,Unholy (feat. Kim Petras),Gloria,Sam Smith,2023-01-27,156943,85,0.712,0.011,0.463,2.96e-06,0.301,-7.399,0.0797,131.199,4
654,Too Good At Goodbyes,The Thrill Of It All (Special Edition),Sam Smith,2017-11-03,201000,86,0.681,0.64,0.372,0.0,0.169,-8.237,0.0432,91.873,4
655,Lay Me Down,In The Lonely Hour (Drowning Shadows Edition),Sam Smith,2015-11-06,219535,73,0.468,0.919,0.19,0.0,0.107,-11.138,0.0373,125.319,4
656,Like I Can,In The Lonely Hour,Sam Smith,2014-05-26,167065,81,0.656,0.343,0.627,2.17e-05,0.124,-6.627,0.0379,99.933,4
657,Dancing With A Stranger (with Normani),Dancing With A Stranger (with Normani),Sam Smith,2019-01-11,171029,76,0.741,0.45,0.52,1.97e-06,0.222,-7.513,0.0656,102.998,4
658,Dancing With A Stranger (with Normani),Love Goes,Sam Smith,2020-10-30,171029,77,0.741,0.447,0.52,1.97e-06,0.222,-7.513,0.0656,102.998,4
659,I'm Not Here To Make Friends,Gloria,Sam Smith,2023-01-27,229604,81,0.698,0.172,0.895,1.45e-05,0.409,-4.439,0.0628,114.914,4
660,Lay Me Down,In The Lonely Hour,Sam Smith,2014-05-26,253208,70,0.417,0.773,0.332,1.95e-05,0.109,-9.482,0.0494,119.156,4
661,Latch,Settle (Deluxe),Disclosure,2013-06-03,255866,73,0.729,0.0178,0.735,0.000193,0.089,-5.455,0.0919,121.986,4
662,"Writing's On The Wall - From ""Spectre"" Soundtrack",Writing's On The Wall,Sam Smith,2015-09-25,278987,67,0.261,0.769,0.302,2.57e-06,0.0863,-8.19,0.0339,81.418,3
663,Fire On Fire,Love Goes,Sam Smith,2020-10-30,246735,78,0.584,0.476,0.408,0.0,0.18,-7.356,0.0461,115.129,4
664,How Do You Sleep?,How Do You Sleep?,Sam Smith,2019-07-19,202204,73,0.477,0.153,0.682,0.0,0.0763,-4.931,0.0925,110.567,5
665,To Die For,Låtar att gråta till,Various Artists,2023-05-23,193746,1,0.485,0.849,0.362,4.13e-06,0.0986,-7.889,0.0889,171.374,4
666,Diamonds,Diamonds,Sam Smith,2020-09-17,213869,68,0.653,0.154,0.667,0.0,0.107,-6.764,0.0423,104.181,4
667,Love Me More - Acoustic,Låtar att gråta till,Various Artists,2023-05-23,202160,0,0.371,0.921,0.336,0.0,0.107,-8.133,0.0446,72.491,3
668,Diamonds,Love Goes,Sam Smith,2020-10-30,213869,67,0.637,0.161,0.666,0.0,0.108,-6.773,0.0494,104.02,4
669,How Do You Sleep?,Love Goes,Sam Smith,2020-10-30,202204,70,0.561,0.154,0.685,0.0,0.077,-4.891,0.0835,165.944,4
670,Dancing With A Stranger,Timeless R&B Hits,Various Artists,2023-05-26,171029,0,0.741,0.447,0.52,1.97e-06,0.222,-7.513,0.0656,102.998,4
671,Love Me More,Love Me More,Sam Smith,2022-04-28,190658,71,0.791,0.302,0.439,1.85e-05,0.126,-5.62,0.0645,85.004,4
672,Money On My Mind,Timeless R&B Hits,Various Artists,2023-05-26,192670,0,0.67,0.204,0.841,0.000294,0.229,-5.217,0.18,133.918,4
673,Dancing With A Stranger,Brunch & Pop,Various Artists,2023-05-26,171029,0,0.741,0.447,0.52,1.97e-06,0.222,-7.513,0.0656,102.998,4
674,Promises (with Sam Smith),Promises (with Sam Smith),Calvin Harris,2018-08-17,213309,78,0.781,0.0119,0.768,4.91e-06,0.325,-5.991,0.0394,123.07,4
675,Gimme,Pride Hits 2023,Various Artists,2023-05-26,172113,0,0.753,0.117,0.457,0.00297,0.113,-8.029,0.0534,104.985,4
676,Love Me More,Gloria,Sam Smith,2023-01-27,203134,67,0.783,0.447,0.404,1.84e-05,0.176,-6.39,0.0722,85.004,4
677,Unholy,Brunch & Pop,Various Artists,2023-05-26,156943,0,0.719,0.0138,0.454,4.83e-06,0.318,-7.384,0.0707,131.007,4
678,I Feel Love,I Feel Love,Sam Smith,2019-11-01,254453,64,0.719,0.00645,0.708,0.201,0.064,-7.418,0.0417,126.015,4
679,Gimme (feat. Koffee & Jessie Reyez),Gloria,Sam Smith,2023-01-27,169973,67,0.682,0.0995,0.446,0.00172,0.431,-8.152,0.0596,104.855,4
680,Unholy,Pride Hits 2023,Various Artists,2023-05-26,156943,0,0.719,0.0138,0.454,4.83e-06,0.318,-7.384,0.0707,131.007,4
681,I Feel Love,Queer Dance Party 2023,Various Artists,2023-05-27,254453,0,0.719,0.00643,0.707,0.201,0.064,-7.418,0.0417,126.015,4
682,La La La,In The Lonely Hour (Drowning Shadows Edition),Sam Smith,2015-11-06,220152,53,0.774,0.0787,0.587,2.7e-06,0.105,-6.498,0.032,125.065,4
683,Pray,The Thrill Of It All (Special Edition),Sam Smith,2017-11-03,221595,66,0.535,0.282,0.382,1.14e-05,0.0865,-9.465,0.0426,87.801,3
684,Lose You - Felix Jaehn Remix,Pride Hits 2023,Various Artists,2023-05-26,156404,0,0.59,0.18,0.71,0.0,0.769,-7.651,0.249,139.988,4
685,Not In That Way,In The Lonely Hour,Sam Smith,2014-05-26,172452,61,0.476,0.939,0.152,0.0,0.126,-12.457,0.0369,71.395,4
686,Lose You - Felix Jaehn Remix,Queer Dance Party 2023,Various Artists,2023-05-27,156404,0,0.59,0.18,0.71,0.0,0.769,-7.651,0.249,139.988,4
687,Who We Love (feat. Ed Sheeran),Gloria,Sam Smith,2023-01-27,162390,74,0.568,0.858,0.289,0.0,0.0943,-8.973,0.0395,140.122,4
688,Unholy (feat. Kim Petras) - Disclosure Remix,Unholy (feat. Kim Petras) [Disclosure Remix],Sam Smith,2022-10-14,234411,65,0.736,0.00476,0.783,0.0055,0.343,-6.765,0.0504,127.998,4
689,Who We Love,Pride Hits 2023,Various Artists,2023-05-26,162390,0,0.557,0.848,0.303,0.0,0.0965,-9.099,0.0443,139.709,4
690,Unholy (feat. Kim Petras) - Dxrk ダークRemix,Unholy (feat. Kim Petras) [Dxrk ダークRemix],Sam Smith,2022-11-21,129642,39,0.643,0.0889,0.978,0.511,0.35,-0.582,0.0476,128.041,4
691,To Die For,To Die For,Sam Smith,2020-02-14,193795,68,0.483,0.832,0.361,4.66e-06,0.098,-7.889,0.0738,171.649,4
692,Love Me More,Pride Hits 2023,Various Artists,2023-05-26,203134,0,0.782,0.493,0.392,4.54e-05,0.143,-6.273,0.0779,85.013,4
693,Gimme (feat. Koffee & Jessie Reyez),Gimme (feat. Koffee & Jessie Reyez),Sam Smith,2023-01-11,172113,61,0.76,0.127,0.457,0.000703,0.13,-8.075,0.0533,104.972,4
694,Gimme,Queer Dance Party 2023,Various Artists,2023-05-27,172113,0,0.753,0.117,0.457,0.00297,0.113,-8.029,0.0534,104.985,4
695,How Will I Know,In The Lonely Hour (Drowning Shadows Edition),Sam Smith,2015-11-06,232234,65,0.426,0.945,0.132,0.0,0.0809,-12.346,0.0787,85.039,4
696,Kissing You,Gloria (Special Edition),Sam Smith,2023-04-12,295266,61,0.168,0.945,0.225,0.0983,0.106,-14.452,0.0335,84.136,4
697,Dancing With A Stranger,Queer Dance Party 2023,Various Artists,2023-05-27,171029,0,0.741,0.447,0.52,1.97e-06,0.222,-7.513,0.0656,102.998,4
698,Leave Your Lover,In The Lonely Hour,Sam Smith,2014-05-26,188377,61,0.415,0.948,0.264,6.31e-06,0.106,-8.741,0.0475,92.879,5
699,Lay Me Down - Single Version,Lay Me Down,Sam Smith,2015-02-22,219045,52,0.459,0.916,0.179,0.0,0.121,-10.931,0.038,127.867,4
700,CUFF IT,RENAISSANCE,Beyoncé,2022-07-29,225388,89,0.78,0.0368,0.689,9.69e-06,0.0698,-5.668,0.141,115.042,4
701,Drunk in Love (feat. Jay-Z),BEYONCÉ [Platinum Edition],Beyoncé,2014-11-24,323480,74,0.583,0.00972,0.621,0.00106,0.181,-6.902,0.0479,140.036,4
702,AMERICA HAS A PROBLEM,RENAISSANCE,Beyoncé,2022-07-29,198897,81,0.789,0.00348,0.614,0.00152,0.283,-6.491,0.0579,126.035,4
703,I'M THAT GIRL,RENAISSANCE,Beyoncé,2022-07-29,208014,76,0.554,0.0616,0.535,1.32e-05,0.124,-8.959,0.186,105.865,4
704,Crazy In Love (feat. Jay-Z),Dangerously In Love,Beyoncé,2003-06-24,236133,80,0.646,0.00249,0.77,0.0,0.0715,-6.596,0.226,99.165,4
705,CUFF IT - WETTER REMIX,CUFF IT,Beyoncé,2023-02-08,249406,74,0.66,0.434,0.688,0.0,0.489,-6.34,0.0564,118.05,4
706,7/11,BEYONCÉ [Platinum Edition],Beyoncé,2014-11-24,213506,71,0.747,0.0128,0.705,0.0,0.126,-5.137,0.126,136.024,4
707,AMERICA HAS A PROBLEM (feat. Kendrick Lamar),AMERICA HAS A PROBLEM (feat. Kendrick Lamar),Beyoncé,2023-05-19,260962,80,0.784,0.0112,0.7,1.76e-05,0.163,-5.289,0.0396,126.015,4
708,Halo,I AM...SASHA FIERCE,Beyoncé,2008-11-17,261640,77,0.508,0.272,0.72,0.0,0.0563,-5.908,0.0628,79.983,4
709,Telephone,The Fame Monster (Deluxe Edition),Lady Gaga,2009-08-05,220626,74,0.825,0.00587,0.832,0.000789,0.114,-5.853,0.0403,122.021,4
710,THIQUE,RENAISSANCE,Beyoncé,2022-07-29,244792,73,0.823,0.0616,0.536,0.0143,0.326,-10.123,0.319,128.955,4
711,ALIEN SUPERSTAR,RENAISSANCE,Beyoncé,2022-07-29,215459,80,0.545,0.00453,0.641,6.59e-05,0.171,-6.398,0.0998,121.892,4
712,Formation,Lemonade,Beyoncé,2016-04-23,206080,74,0.896,0.00532,0.621,0.0,0.196,-6.857,0.237,121.966,4
713,AMERICA HAS A PROBLEM (feat. Kendrick Lamar),AMERICA HAS A PROBLEM (feat. Kendrick Lamar),Beyoncé,2023-05-19,260962,74,0.788,0.011,0.694,1.48e-05,0.142,-5.308,0.0372,126.042,4
714,Run the World (Girls),4,Beyoncé,2011-06-24,236093,75,0.732,0.00496,0.899,4.64e-05,0.372,-4.237,0.143,127.091,4
715,BREAK MY SOUL,RENAISSANCE,Beyoncé,2022-07-29,278281,79,0.693,0.0581,0.887,2.71e-06,0.27,-5.039,0.0795,114.942,4
716,Single Ladies (Put a Ring on It),I AM...SASHA FIERCE,Beyoncé,2008-11-17,193213,70,0.426,0.0383,0.584,0.0,0.188,-5.293,0.296,193.437,4
717,XO,BEYONCÉ [Platinum Edition],Beyoncé,2014-11-24,215946,68,0.47,0.164,0.793,1.31e-06,0.313,-8.929,0.26,170.1,4
718,Love On Top,4,Beyoncé,2011-06-24,267413,77,0.652,0.0848,0.749,0.0,0.604,-5.248,0.0886,94.103,4
719,Dance for You,4,Beyoncé,2011-06-24,377466,65,0.621,0.0321,0.781,0.0,0.173,-6.062,0.0636,110.002,4
720,ENERGY (feat. Beam),RENAISSANCE,Beyoncé,2022-07-29,116727,77,0.903,0.281,0.519,0.000106,0.155,-9.151,0.26,114.991,4
721,Irreplaceable,B'Day Deluxe Edition,Beyoncé,2007-05-29,227853,72,0.447,0.0293,0.694,5.46e-06,0.167,-4.637,0.382,175.868,4
722,Before I Let Go - Homecoming Live Bonus Track,HOMECOMING: THE LIVE ALBUM,Beyoncé,2019-04-17,240776,59,0.71,0.0686,0.842,0.0,0.337,-5.424,0.0944,102.994,4
723,VIRGO'S GROOVE,RENAISSANCE,Beyoncé,2022-07-29,368758,74,0.683,0.0781,0.85,1.09e-06,0.741,-5.042,0.0699,107.988,4
724,HEATED,RENAISSANCE,Beyoncé,2022-07-29,260769,77,0.785,0.0636,0.732,0.000807,0.265,-5.724,0.164,110.952,4
725,Partition,BEYONCÉ [Platinum Edition],Beyoncé,2014-11-24,319466,72,0.418,0.029,0.441,0.0707,0.306,-11.522,0.283,175.928,4
726,Halo,I AM...SASHA FIERCE,Beyoncé,2008-11-14,261640,67,0.508,0.272,0.72,0.0,0.0563,-5.908,0.0628,79.983,4
727,Dangerously In Love,Dangerously In Love,Beyoncé,2003-06-24,293133,60,0.609,0.345,0.407,0.0,0.19,-8.026,0.0808,99.982,4
728,SUMMER RENAISSANCE,RENAISSANCE,Beyoncé,2022-07-29,273997,74,0.674,0.0843,0.625,0.0015,0.11,-9.593,0.0514,120.004,4
729,Check On It (feat. Bun B & Slim Thug),B'Day,Beyoncé,2006-09-04,210453,60,0.705,0.0708,0.796,0.0,0.388,-6.845,0.267,166.042,4
730,Beautiful Liar,B'Day Deluxe Edition,Beyoncé,2007-05-29,199853,76,0.764,0.00554,0.751,0.000237,0.164,-3.74,0.0703,91.977,4
731,Ego,I AM...SASHA FIERCE,Beyoncé,2008-11-14,236360,58,0.623,0.155,0.389,0.0,0.163,-7.816,0.241,79.454,4
732,ALL UP IN YOUR MIND,RENAISSANCE,Beyoncé,2022-07-29,169819,71,0.744,0.0672,0.577,3.06e-06,0.178,-7.228,0.0631,135.869,4
733,Sweet Dreams,I AM...SASHA FIERCE,Beyoncé,2008-11-14,208066,66,0.694,0.0895,0.825,1.86e-05,0.0618,-5.986,0.111,121.949,4
734,COZY,RENAISSANCE,Beyoncé,2022-07-29,210372,76,0.556,0.000828,0.63,0.00468,0.155,-8.15,0.102,149.147,5
735,Yoncé - Homecoming Live,HOMECOMING: THE LIVE ALBUM,Beyoncé,2019-04-16,68351,65,0.675,0.0751,0.646,0.0,0.315,-12.932,0.462,88.063,4
736,PURE/HONEY,RENAISSANCE,Beyoncé,2022-07-29,288254,75,0.857,0.0122,0.558,4.8e-05,0.288,-7.888,0.134,123.973,4
737,Best Thing I Never Had,4,Beyoncé,2011-06-24,253746,71,0.546,0.143,0.649,1.55e-05,0.0894,-4.056,0.0324,99.05,4
738,Baby Boy (feat. Sean Paul),Dangerously In Love,Beyoncé,2003-06-24,244826,70,0.655,0.0825,0.488,1.16e-06,0.221,-9.17,0.22,91.025,4
739,Hold Up,Lemonade,Beyoncé,2016-04-23,221093,69,0.524,0.745,0.397,0.0,0.521,-11.936,0.405,80.744,4
740,CHURCH GIRL,RENAISSANCE,Beyoncé,2022-07-29,224472,73,0.792,0.0381,0.919,5.1e-06,0.368,-5.688,0.276,92.028,4
741,Deja Vu (feat. Jay-Z),B'Day Deluxe Edition,Beyoncé,2007-05-29,240280,66,0.644,0.0071,0.746,1.22e-05,0.0743,-4.941,0.341,105.253,4
742,Savage Remix (feat. Beyoncé),Savage Remix (feat. Beyoncé),Megan Thee Stallion,2020-04-29,242000,68,0.822,0.016,0.743,0.0,0.127,-4.772,0.28,84.459,4
743,PLASTIC OFF THE SOFA,RENAISSANCE,Beyoncé,2022-07-29,254319,73,0.618,0.14,0.712,4.53e-06,0.575,-8.246,0.114,97.057,4
744,Countdown,4,Beyoncé,2011-06-24,212146,66,0.665,0.31,0.787,0.0,0.219,-5.73,0.151,167.351,4
745,Upgrade U (feat. Jay-Z),B'Day,Beyoncé,2006-09-04,272706,59,0.474,0.00161,0.683,0.000123,0.309,-5.585,0.397,169.51,4
746,Party (feat. André 3000),4,Beyoncé,2011-06-24,245480,62,0.648,0.0188,0.593,0.0,0.169,-6.267,0.0509,160.984,4
747,Irreplaceable,B'Day,Beyoncé,2006-09-04,227666,68,0.576,0.0286,0.697,1.15e-06,0.167,-4.192,0.326,175.906,4
748,Flawless Remix (feat. Nicki Minaj),BEYONCÉ [Platinum Edition],Beyoncé,2014-11-24,234413,67,0.64,0.241,0.659,8.33e-06,0.484,-7.273,0.215,136.804,4
749,BREAK MY SOUL,BREAK MY SOUL,Beyoncé,2022-06-21,278281,74,0.687,0.0575,0.887,2.21e-06,0.27,-5.04,0.0826,114.941,4
750,Chemical,Chemical,Post Malone,2023-04-14,184013,90,0.498,0.00136,0.897,0.0,0.118,-4.907,0.045,169.902,4
751,Mourning,Mourning,Post Malone,2023-05-19,147819,83,0.596,0.0971,0.651,0.0,0.279,-4.604,0.0331,73.959,4
752,I Like You (A Happier Song) (with Doja Cat),Twelve Carat Toothache,Post Malone,2022-06-03,192840,88,0.733,0.121,0.67,0.0,0.121,-6.009,0.0751,100.964,4
753,Circles,Hollywood's Bleeding,Post Malone,2019-09-06,215280,88,0.695,0.192,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4
754,Congratulations,Stoney (Deluxe),Post Malone,2016-12-09,220293,84,0.63,0.215,0.804,0.0,0.253,-4.183,0.0363,123.146,4
755,Sunflower - Spider-Man: Into the Spider-Verse,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Various Artists,2018-12-14,158040,84,0.76,0.556,0.479,0.0,0.0703,-5.574,0.0466,89.911,4
756,rockstar (feat. 21 Savage),beerbongs & bentleys,Post Malone,2018-04-27,218146,86,0.585,0.124,0.52,7.01e-05,0.131,-6.136,0.0712,159.801,4
757,I Fall Apart,Stoney (Deluxe),Post Malone,2016-12-09,223346,82,0.556,0.0689,0.538,0.0,0.196,-5.408,0.0382,143.95,4
758,Wow.,Hollywood's Bleeding,Post Malone,2019-09-06,149546,84,0.829,0.136,0.539,1.78e-06,0.103,-7.359,0.208,99.96,4
759,Post Malone (feat. RANI),Magnets EP,Sam Feldt,2019-05-24,174444,69,0.59,0.0771,0.642,0.0,0.105,-3.87,0.122,107.356,4
760,Cooped Up (with Roddy Ricch),Twelve Carat Toothache,Post Malone,2022-06-03,185857,76,0.669,0.038,0.773,0.0,0.113,-5.619,0.153,93.923,4
761,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Hollywood's Bleeding,Post Malone,2019-09-06,229573,77,0.499,0.0906,0.8,0.0,0.147,-2.665,0.0502,139.919,4
762,Wrapped Around Your Finger,Twelve Carat Toothache,Post Malone,2022-06-03,193565,75,0.744,0.0493,0.628,0.0,0.317,-5.435,0.0287,119.966,4
763,Sunflower - Spider-Man: Into the Spider-Verse,Hollywood's Bleeding,Post Malone,2019-09-06,157560,84,0.755,0.533,0.522,0.0,0.0685,-4.368,0.0575,89.96,4
764,Cooped Up / Return Of The Mack,Cooped Up / Return Of The Mack,Post Malone,2022-10-21,127253,76,0.727,0.01,0.839,3.63e-06,0.177,-4.781,0.184,95.485,4
765,Better Now,beerbongs & bentleys,Post Malone,2018-04-27,231266,83,0.68,0.331,0.578,0.0,0.135,-5.804,0.04,145.038,4
766,Psycho (feat. Ty Dolla $ign),beerbongs & bentleys,Post Malone,2018-04-27,221440,79,0.75,0.546,0.56,0.0,0.111,-8.094,0.105,140.06,4
767,Hollywood's Bleeding,Hollywood's Bleeding,Post Malone,2019-09-06,156266,79,0.405,0.331,0.646,0.0,0.103,-3.206,0.0476,130.218,4
768,Go Flex,Stoney (Deluxe),Post Malone,2016-12-09,179613,80,0.665,0.228,0.498,0.0,0.0757,-8.185,0.0832,81.967,4
769,White Iverson,Stoney (Deluxe),Post Malone,2016-12-09,256533,79,0.675,0.233,0.562,0.0,0.0816,-7.678,0.0352,130.098,4
770,Candy Paint,beerbongs & bentleys,Post Malone,2018-04-27,227533,78,0.664,0.64,0.667,1.22e-06,0.0753,-5.941,0.154,180.064,4
771,One Right Now (with The Weeknd),Twelve Carat Toothache,Post Malone,2022-06-03,192721,76,0.682,0.0363,0.764,0.0,0.103,-5.411,0.0477,97.023,4
772,Goodbyes (feat. Young Thug),Hollywood's Bleeding,Post Malone,2019-09-06,174853,81,0.548,0.456,0.653,0.0,0.103,-3.875,0.081,150.068,4
773,rockstar,beerbongs & bentleys,Post Malone,2018-04-27,218146,56,0.594,0.145,0.507,0.000871,0.132,-6.141,0.0816,159.729,4
774,Motley Crew,Motley Crew,Post Malone,2021-07-09,184213,77,0.797,0.0904,0.631,3.71e-06,0.0998,-3.818,0.0786,129.915,4
775,Post Malone (feat. RANI),Post Malone (feat. RANI) [Joe Stone Remix],Sam Feldt,2019-08-16,174444,68,0.59,0.0771,0.642,0.0,0.105,-3.87,0.122,107.356,4
776,I Fall Apart,Stoney (Deluxe),Post Malone,2016-12-09,223346,47,0.564,0.0703,0.545,0.0,0.174,-5.506,0.0372,143.951,4
777,92 Explorer,beerbongs & bentleys,Post Malone,2018-04-27,211426,73,0.798,0.265,0.733,1.25e-06,0.114,-4.811,0.0476,146.046,4
778,Mourning,Mourning,Post Malone,2023-05-19,147819,70,0.599,0.0781,0.689,0.0,0.278,-4.751,0.0327,74.02,4
779,One Right Now (with The Weeknd),One Right Now,Post Malone,2021-11-05,193506,79,0.687,0.0361,0.781,0.0,0.0755,-4.806,0.053,97.014,4
780,Spoil My Night (feat. Swae Lee),beerbongs & bentleys,Post Malone,2018-04-27,194560,68,0.672,0.341,0.717,2.4e-05,0.106,-2.714,0.034,160.981,4
781,Chemical,Hip Hop für Gamer by STOKED,Various Artists,2023-05-26,183410,0,0.502,0.00151,0.881,0.0,0.103,-4.854,0.0435,169.964,4
782,Chemical,Pride Hits 2023,Various Artists,2023-05-26,183410,0,0.493,0.00108,0.907,0.0,0.109,-4.698,0.0476,169.948,4
783,Chemical,Chemical,Post Malone,2023-04-14,184004,77,0.48,0.00183,0.895,0.0,0.111,-4.872,0.0426,169.945,4
784,Cooped Up,Hip Hop für Gamer by STOKED,Various Artists,2023-05-26,185857,0,0.669,0.038,0.773,0.0,0.113,-5.619,0.153,93.923,4
785,Post Malone (feat. RANI) - VIZE Remix,Post Malone (feat. RANI) [VIZE Remix],Sam Feldt,2019-09-12,154838,66,0.687,0.00438,0.887,0.00629,0.172,-4.97,0.0564,124.017,4
786,Post Malone (feat. RANI) - GATTÜSO Remix,Post Malone (feat. RANI) [GATTÜSO Remix],Sam Feldt,2019-08-29,207619,53,0.542,0.0335,0.903,4.83e-06,0.111,-2.419,0.0434,127.936,4
787,Wolves (feat. Post Malone),Detroit 2,Big Sean,2020-09-04,199758,75,0.724,0.0978,0.675,9.41e-06,0.351,-5.267,0.0867,160.048,4
788,Congratulations,Stoney (Deluxe),Post Malone,2016-12-09,220293,58,0.629,0.204,0.807,0.0,0.252,-4.255,0.0371,122.997,4
789,Post Malone (feat. RIZ LA VIE),RONALD.,6 Dogs,2021-03-12,211257,43,0.679,0.225,0.438,0.000123,0.109,-10.622,0.235,83.488,4
790,Spicy (feat. Post Malone),Featuring Ty Dolla $ign,Ty Dolla $ign,2020-10-23,143375,73,0.782,0.143,0.51,0.0,0.115,-5.724,0.0419,99.993,4
791,Enemies (feat. DaBaby),Hollywood's Bleeding,Post Malone,2019-09-06,196760,71,0.542,0.0588,0.674,0.0,0.0955,-4.169,0.21,76.388,4
792,Waiting For Never,Twelve Carat Toothache (Deluxe),Post Malone,2022-06-07,196986,72,0.593,0.115,0.834,0.0,0.191,-3.738,0.0424,151.944,4
793,Post Malone (feat. RANI) - Joe Stone Remix,Post Malone (feat. RANI) [Joe Stone Remix],Sam Feldt,2019-08-16,173333,51,0.721,0.223,0.879,0.00214,0.226,-2.191,0.231,125.985,4
794,Saint-Tropez,Hollywood's Bleeding,Post Malone,2019-09-06,150866,75,0.617,0.0545,0.684,0.0,0.104,-3.618,0.0439,132.113,4
795,Life's A Mess II (with Clever & Post Malone),Life’s A Mess II (with Clever & Post Malone),Juice WRLD,2021-03-05,206733,70,0.53,0.806,0.37,0.0,0.112,-9.989,0.0279,140.061,4
796,I Like You (A Happier Song) (with Doja Cat),Twelve Carat Toothache,Post Malone,2022-06-03,192840,66,0.736,0.106,0.681,0.0,0.12,-6.063,0.0745,100.924,4
797,Cooped Up (with Roddy Ricch),Cooped Up,Post Malone,2022-05-12,185857,71,0.669,0.038,0.773,0.0,0.113,-5.619,0.153,93.923,4
798,Feeling Whitney,Stoney (Deluxe),Post Malone,2016-12-09,257266,76,0.412,0.787,0.227,4.69e-06,0.282,-12.696,0.0359,80.111,4
799,Psycho,beerbongs & bentleys,Post Malone,2018-04-27,221440,53,0.755,0.532,0.557,0.0,0.111,-7.991,0.109,139.977,4
800,Nonsense,emails i can't send,Sabrina Carpenter,2022-07-15,163648,90,0.74,0.0268,0.697,0.0,0.224,-4.912,0.034,138.992,4
801,Feather,emails i can’t send fwd:,Sabrina Carpenter,2023-03-17,185552,77,0.787,0.0893,0.686,0.0,0.0927,-4.37,0.0339,123.51,4
802,Thumbs,EVOLution,Sabrina Carpenter,2016-10-14,216466,72,0.73,0.0284,0.718,0.0,0.0892,-3.496,0.0478,135.045,4
803,because i liked a boy,emails i can't send,Sabrina Carpenter,2022-07-15,196458,72,0.386,0.363,0.592,0.0,0.117,-7.299,0.374,146.879,4
804,Eyes Wide Open,Eyes Wide Open,Sabrina Carpenter,2015-04-14,192720,53,0.584,0.00435,0.641,1.22e-06,0.113,-6.637,0.0284,88.033,4
805,Vicious,emails i can't send,Sabrina Carpenter,2022-07-15,149890,67,0.721,0.308,0.457,0.0,0.258,-6.916,0.159,129.98,4
806,Looking at Me,Singular Act II,Sabrina Carpenter,2019-07-19,181120,74,0.681,0.00398,0.798,5.11e-06,0.0542,-4.367,0.0375,105.99,4
807,emails i can’t send,emails i can't send,Sabrina Carpenter,2022-07-15,104408,70,0.515,0.757,0.387,0.0,0.622,-10.614,0.192,86.313,3
808,Can't Blame a Girl for Trying,Eyes Wide Open,Sabrina Carpenter,2015-04-14,169306,59,0.601,0.449,0.392,0.0,0.13,-7.322,0.0342,143.716,4
809,things i wish you said,emails i can’t send fwd:,Sabrina Carpenter,2023-03-17,162748,65,0.55,0.742,0.255,0.0,0.11,-11.51,0.0411,146.65,4
810,Nonsense (with Coi Leray) - Remix,Nonsense (Remix),Sabrina Carpenter,2023-03-23,175648,63,0.734,0.0105,0.777,0.0,0.0838,-4.706,0.0318,138.98,4
811,Sue Me,Singular Act I,Sabrina Carpenter,2018-11-09,179226,68,0.46,0.0422,0.809,5.04e-05,0.138,-5.415,0.326,157.184,4
812,Skin,Skin,Sabrina Carpenter,2021-01-22,177500,68,0.557,0.428,0.457,0.0,0.0567,-5.372,0.0335,105.918,4
813,Read your Mind,emails i can't send,Sabrina Carpenter,2022-07-15,207849,67,0.672,0.0111,0.803,0.0,0.0782,-5.061,0.049,120.058,4
814,opposite,emails i can’t send fwd:,Sabrina Carpenter,2023-03-17,168170,68,0.623,0.837,0.448,1.86e-06,0.118,-9.631,0.0351,82.465,4
815,Already Over,emails i can't send,Sabrina Carpenter,2022-07-15,170827,64,0.546,0.434,0.788,0.0,0.121,-7.109,0.543,113.582,4
