created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Aug 19 12:11:23 +0000 2023;1692871883795108137;"SEJARAAAAHHH!!!!   Lewat pertarungan yg luar biasa menegangkan, Timnas Putri INDONESIA mengalahkan Iran dgn skor tipis 55-54 pada final FIBA Women's Asia Cup 2023 - Division B di Bangkok, Thailand.   Untuk kali pertama dlm sejarah, Timnas Putri Indonesia menembus Divisi A Asia… https://t.co/Uh8a5CW6jG";309;279;3785;13554;in;132276059;1692871883795108137;ainurohman;https://twitter.com/ainurohman/status/1692871883795108137
Sat Aug 19 10:01:40 +0000 2023;1692839236616204407;"Saya sedang berada di Pacitan dengan para pecinta bola voli, tidak bisa menonton pertandingan antara Timnas Indonesia vs Tiongkok dalam AVC Championship 2023. Apakah ada yang mengetahui link livestreaming pertandingan tersebut? Tolong bagikan informasinya. *SBY*";1598;1245;1265;11687;in;1307120064;1692839236616204407;SBYudhoyono;https://twitter.com/SBYudhoyono/status/1692839236616204407
Wed Aug 16 05:45:43 +0000 2023;1691687660891615698;"🚨 BREAKING  Wilda Siti Nurfadhilah mengumumkan pensiun dari timnas voli putri Indonesia setelah membela merah putih selama 13 tahun. 🇮🇩  AVC Challenge Cup 🥈 SEA Games 🥈🥉🥉🥉🥉🥉🥉 SEA V. League 🥈🥈🥉🥉🥉  Hatur nuhun 🙌 https://t.co/fDDzTzO01a";183;152;737;4464;in;1553786874820382720;1691687660891615698;dly_volleyball;https://twitter.com/dly_volleyball/status/1691687660891615698
Thu Aug 10 15:28:24 +0000 2023;1689659972974764032;"Shin Tae-Yong menilai Piala AFF U-23 cuma merugikan negara peserta yang mengikuti ajang tersebut. Selain itu Coach STY berkeinginan di masa depan Piala AFF U-23 berhenti dimainkan.  Keputusan pelatih Persija Jakarta Thomas Doll tidak melepas Rizky Ridho ke timnas Indonesia U-23… https://t.co/l1CJGg4xlM";86;286;548;5276;in;756534156;1689659972974764032;SiaranBolaLive;https://twitter.com/SiaranBolaLive/status/1689659972974764032
Fri Aug 04 10:16:33 +0000 2023;1687407165492035584;"Marcos Sorato resmi ditunjuk sebagai pelatih (head coach) Timnas Futsal Indonesia 🇮🇩  Marcos Sorato pernah menjadi head coach timnas Brazil, dan sebagai head coach pernah membawa timnas Brazil jadi juara Piala Dunia Futsal FIFA tahun 2012 🇧🇷🏆  📸 IG TimnasFutsal https://t.co/qXz71wn6TJ";95;144;442;4766;in;1316071146;1687407165492035584;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1687407165492035584
Tue Jul 25 12:48:48 +0000 2023;1683821603724103680;"BREAKING : Timnas Jerman Setujui Tanding Lawan Timnas Indonesia. 🤔  Anggota Exco PSSI, Arya Sinulingga, mengatakan bahwa pihaknya sudah memberikan tawaran kepada DFB (Deutscher Fussball Bund) untuk menggelar pertandingan antara timnas Indonesia Vs timnas Jerman.  DFB selaku… https://t.co/0RXiI908j3";309;486;415;5158;in;1222927522033094656;1683821603724103680;idextratime;https://twitter.com/idextratime/status/1683821603724103680
Tue Jul 25 03:12:04 +0000 2023;1683676461113434117;"This true. Kurang lebih 10 tahun nonton timnas Indonesia, beberapa kali merasakan pergantian pemain, dan jika mau menilai sampai dengan saat ini memang Asnawi masih yang terbaik. https://t.co/mMdVQBhg6O";92;248;423;7668;in;2794327166;1683676461113434117;MafiaWasit;https://twitter.com/MafiaWasit/status/1683676461113434117
Sun Jul 23 04:20:28 +0000 2023;1682968898717777921;"Memang boleh ya seseru itu?   Seru sekali pertandingan timnas Indonesia lawan timnas Vietnam kemarin. Apalagi kita menang 3-0! Terima kasih, Pak SBY dan Mas @AgusYudhoyono sudah mengajak saya ikut menonton timnas. Pasti bisa menang!  #SEAVLeague https://t.co/ptkuDf6FBx";21;203;860;4751;in;110312278;1682968898717777921;aniesbaswedan;https://twitter.com/aniesbaswedan/status/1682968898717777921
Tue Jun 27 06:31:15 +0000 2023;1673579726269743104;"Tiga penggawa Ulsan Hyundai mendapat hukuman dari KFA karena komentar berbau rasisme kepada pemain asal Asia Tenggara di media sosial mereka 👀  Lantas, bagaimana dengan Asnawi yang juga bermain di Negeri Ginseng? 🤔  #GarudaDiRantau #TimnasIndonesia https://t.co/TTResnVHHL";103;259;242;5384;in;27197792;1673579726269743104;GOAL_ID;https://twitter.com/GOAL_ID/status/1673579726269743104
Mon Jun 26 14:06:23 +0000 2023;1673331877044797440;"What's next for Timnas Voli Putri Indonesia?  SEA V. League 2023 atau SEAVA Grand Prix  Mulai 4 - 6 Agustus 2023 di Vietnam 🇻🇳 Lanjut 11 - 13 Agustus di Thailand 🇹🇭 Commuting ke dua negara dalam dua minggu, latihan ala - ala negara kontestan VNL 😜 https://t.co/8jRV679A0z";5;13;74;339;in;1649743417600266240;1673331877044797440;volleyballidn;https://twitter.com/volleyballidn/status/1673331877044797440
Mon Jun 26 13:30:00 +0000 2023;1673322721374076931;"Halo Cristiano Ronaldo! 🇵🇹 🐐  Setelah euforia melawan #Argentina, ada peluang timnas #Indonesia kembali menghadapi lawan kelas dunia! 😎  "Kami ada keinginan mendatangkan Portugal," ucap wakil ketua umum PSSI Zainudin Amali https://t.co/Vh7DrAB8Xf";3;7;22;356;in;27197792;1673322721374076931;GOAL_ID;https://twitter.com/GOAL_ID/status/1673322721374076931
Mon Jun 26 13:23:27 +0000 2023;1673321075630043136;"BREAKING : PSSI Pertimbangkan Portugal Sebagai Lawan Selanjutnya Timnas Indonesia 😱  Wakil Ketua Umum (Waketum) PSSI, Zainudin Amali, menjelaskan bahwa sudah ada komunikasi dengan timnas Portugal.  🗣️"Dalam setahun itu, kami dapat delapan kali FIFA Matchday. Minimal satu dari… https://t.co/ijE8kvHwVx";703;1057;1073;13095;in;1222927522033094656;1673321075630043136;idextratime;https://twitter.com/idextratime/status/1673321075630043136
Mon Jun 26 12:52:13 +0000 2023;1673313215839895552;"Ketua Umum PSSI @erickthohir Lagi-lagi membuat gebrakan baru untuk timnas Indonesia. Kali ini Skuad Garuda bakal punya lagu resmi yang akan segera diluncurkan. Pak ketum satu ini emang keren 👍  #GueBarengErickThohir https://t.co/NtzqxC2N6b";0;0;17;22;in;742024154644381696;1673313215839895552;terbucinz;https://twitter.com/terbucinz/status/1673313215839895552
Mon Jun 26 12:22:12 +0000 2023;1673305658236768259;"Alhamdulillah BRI Liga 1 musim 2023/24 akan bergulir pada 1 Juli. Semoga Liga 1 musim depan bisa berjalan baik dan menjadi kompetisi yang bersih dan berkualitas.  Saya yakin kompetisi baik bisa menghasilkan pemain-pemain berkualitas untuk memperkuat Timnas Indonesia https://t.co/5sHBojKoYh";6;125;197;1493;in;43088704;1673305658236768259;erickthohir;https://twitter.com/erickthohir/status/1673305658236768259
Mon Jun 26 09:47:08 +0000 2023;1673266634864365571;"Ketua Umum PSSI, Erick Thohir terus menerus melakukan terobosan untuk kemajuan sepak bola Indonesia  Salah satu yang dilakukannya adalah dengan membuat lagu sendiri untuk timnas Indonesia. Layak kita tunggu nih.  @erickthohir #GueBarengErickThohir https://t.co/OozGsl7035";0;6;25;38;in;1371832736239996934;1673266634864365571;NabilaAr__;https://twitter.com/NabilaAr__/status/1673266634864365571
Mon Jun 26 07:18:19 +0000 2023;1673229184540487680;"@idextratime ini management-nya GBK seolah-olah mengadu domba fans Coldplay dengan fans timnas indonesia   ketahuan banget ketidakprofesionalannya dalam menghandle event berskala internasional, emang gak punya timeline atau timeplan gitu?  bikin pake Excel kek biar bookingnya enggak bentrok";0;5;2;138;in;1311397672578772992;1673221307524345857;nolinguistik;https://twitter.com/nolinguistik/status/1673229184540487680
Mon Jun 26 07:04:23 +0000 2023;1673225679851384832;"Top abis nih gaes, bakalan ada lagu anyar yg di persiapkan pak @erickthohir buat timnas Indonesia #GueBarengErickThohir https://t.co/R7kR5MEiVZ";0;0;10;13;in;1383097945596186626;1673225679851384832;Siputty1;https://twitter.com/Siputty1/status/1673225679851384832
Mon Jun 26 04:50:12 +0000 2023;1673191908389310465;""Kita akan punya lagu timnas sendiri. Sudah punya lagunya sebulan lalu. Tunggu aja. Belum boleh diumumkan. Biar ini jadi brand Timnas Indonesia agar tinggi. Jadi bukan hanya tanding saja." Ketua Umum PSS/ Erick Thohir seperti dikutip https://t.co/dBVd7CxqKN #GueBarengErickThohir https://t.co/vdpQvOKOEk";0;9;19;25;in;1437708610134429704;1673191908389310465;CapingCak;https://twitter.com/CapingCak/status/1673191908389310465
Thu Jun 22 13:08:29 +0000 2023;1671867755824553984;"Thread para pemain timnas Indonesia yang mendapatkan jersey pemain timnas Argentina 🇮🇩🇦🇷👕  Rizky Ridho mendapatkan jersey Giovanni Simeone (Napoli), yang merupakan anak kandung pelatih Atletico Madrid, Diego Simeone. https://t.co/RzJTrzNpkX";29;44;449;6726;in;1316071146;1671867755824553984;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1671867755824553984
Tue Jun 20 14:12:39 +0000 2023;1671159127614291968;"Ada 8 pemain Timnas Indonesia dibawah 22 tahun yang bermain vs Argentina kemarin🇮🇩:  • Marselino Ferdinan (*18 tahun) • Ivar Jenner (*19 tahun) • Rafael Struick (*20 tahun) • Elkan Baggott (*20 tahun) • Rizky Ridho (*21 tahun) • Witan Sulaeman (21 tahun) • Pratama Arhan… https://t.co/QNRtpoFEuS";107;258;484;7855;in;1316071146;1671159127614291968;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1671159127614291968
Tue Jun 20 05:38:35 +0000 2023;1671029759848112128;"🚨 BREAKING: Setelah seri melawan Palestina 🇵🇸 dan kalah melawan Argentina 🇦🇷, Ranking FIFA Timnas Indonesia mengalami penuruan 1 tingkat menjadi 150 dari 149!  Sementara Malaysia 🇲🇾 berhasil bertahan di posisi 138 (berpotensi naik) dan Thailand 🇹🇭 naik ke posisi 113. 🤔… https://t.co/cDtDGxn7q2";103;715;394;8112;in;1222927522033094656;1671029759848112128;idextratime;https://twitter.com/idextratime/status/1671029759848112128
Tue Jun 20 04:17:20 +0000 2023;1671009314130255872;"Beberapa pemain Timnas Indonesia yang mendapatkan jersey pemain Argentina :  Dimas ➡️ Julian Álvarez Ridho ➡️ Pablo Simeone Ernando ➡️ Emi Martinez  Ivan Jenner ➡️ Molina Baggott ➡️ Christian Romero  🇮🇩 🤝 🇦🇷 https://t.co/he74ntk1Lw";72;208;717;9282;in;1222927522033094656;1671009314130255872;idextratime;https://twitter.com/idextratime/status/1671009314130255872
Mon Jun 19 17:05:24 +0000 2023;1670840215798415361;"Adakah kalian yang kenal orang ini?   Saya mau memberi hadiah jersey Timnas Indonesia untuk dia.";68;316;1089;15243;in;1486224367;1670840215798415361;marcklok10;https://twitter.com/marcklok10/status/1670840215798415361
Mon Jun 19 16:25:55 +0000 2023;1670830280050098176;"Thank You Timnas Indonesia, setidaknya puas liat Garnacho masuk kantong Asnawi 🤭🤭 https://t.co/fDT6aKY39w";58;219;799;14520;in;1222927522033094656;1670830280050098176;idextratime;https://twitter.com/idextratime/status/1670830280050098176
Mon Jun 19 15:34:16 +0000 2023;1670817278466859008;"Twit terakhir di #HarinyaTimnas malam ini (19/6)  YAKIN BANGET SAMA BAPAK INI TIMNAS INDONESIA BISA  ✅️ Lolos Kualifikasi R2 Piala Dunia 2026 ✅️ Lolos Fase Grup Piala Asia 2023  Kemudian.. perpanjang kontrak pertengahan 2024!  Dan... Bismillah Juara Piala AFF 2024 ‼️ https://t.co/FPvvOPeIPZ";39;150;471;4702;in;811427632336146433;1670817278466859008;Indostransfer;https://twitter.com/Indostransfer/status/1670817278466859008
Mon Jun 19 14:51:07 +0000 2023;1670806419551969280;"Rekor Timnas Indonesia tak terkalahkan di kandang sejak ditangani Shin Tae-yong dalam 11 laga terakhir harus terhenti malam ini🇮🇩:  • 4-1 vs Timor Leste ✅ • 3-0 vs Timor Leste ✅ • 0-0 vs Bangladesh 🤝 • 3-2 vs Curacao ✅ • 2-1 vs Curacao ✅ • 2-1 vs Kamboja ✅ • 1-1 vs… https://t.co/8hxaOiAZ4V";78;198;563;7898;in;1316071146;1670806419551969280;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1670806419551969280
Mon Jun 19 14:38:29 +0000 2023;1670803240370184200;"Dimulai dari jokes “Siap ditekel Asnawi”, malam ini kejadian beneran. Alejandro Garnacho, winger Man United itu sampai frustrasi ngadepin Kapten Timnas Indonesia itu 🤣 https://t.co/M2f7a3kCdj";198;292;1461;17406;in;1392892878314119170;1670803240370184200;The_RedsIndo;https://twitter.com/The_RedsIndo/status/1670803240370184200
Mon Jun 19 14:32:34 +0000 2023;1670801752084344834;"Timnas Indonesia harus mengakui keunggulan Argentina dengan skor akhir 0-2.  Sebuah pengalaman luar biasa. Terus berkembang, Garuda! 🦅🇮🇩  #KitaGaruda #GarudaMendunia #TimnasDay https://t.co/GP3eRdOD67";670;853;2250;12211;in;2363027508;1670801752084344834;PSSI;https://twitter.com/PSSI/status/1670801752084344834
Mon Jun 19 14:32:15 +0000 2023;1670801673747398658;"Tweet Apresiasi kepada Asnawi Mangkualam Bahar,  Menjadi Kapten untuk Timnas Indonesia malam ini, terlihat sangat solid di sisi kanan pertahanan Indonesia. Terlihat melakukan beberapa sapuan dan intersep penting.  Terlihat permainan Asnawi yang terlihat sangat improve setelah… https://t.co/LHHrncqDqj";853;1137;6899;43093;in;1316071146;1670801673747398658;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1670801673747398658
Mon Jun 19 13:05:19 +0000 2023;1670779795003809793;"Menyaksikan dan mendukung langsung Timnas Indonesia malam ini bersama Bapak Presiden @jokowi.   Kita doakan Garuda hari ini dapat bermain dengan baik, lepas tanpa beban. Aamiin.  Let’s go, Garuda!! 🇮🇩🔥 https://t.co/6BeBbm1x5r";44;299;480;6041;in;43088704;1670779795003809793;erickthohir;https://twitter.com/erickthohir/status/1670779795003809793
Mon Jun 19 13:03:43 +0000 2023;1670779392019304449;"Save luar biasa dari lini pertahanan timnas Indonesia   #TimnasDay https://t.co/iC4zZ4xEHl";82;112;648;6694;in;1316071146;1670779392019304449;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1670779392019304449
Sun Jun 18 09:17:05 +0000 2023;1670359971907895302;"🚨 BREAKING: Erick Thohir janjikan Timnas Indonesia akan mendapatkan bonus jika berhasil meraih hasil imbang melawan Argentina! 😭  🗣: "Saya maunya seri, kok. Kalau seri, dapat bonus, Kalau menang, waduh. Timnas luar biasa,"  Akankah?  (via @sportstarsdotid) https://t.co/SzdrWHwJQR";194;513;275;7711;in;1222927522033094656;1670359971907895302;idextratime;https://twitter.com/idextratime/status/1670359971907895302
Sat Jun 17 15:15:48 +0000 2023;1670087858500308992;"🚨 BREAKING: Alejandro Garnacho diprediksi akan menjalani debutnya sebagai starting bersama Timnas Argentina saat melawan Indonesia! 🌟🇦🇷  (via @TyCSports) https://t.co/b7eM8j7lQY";131;257;297;7020;in;1222927522033094656;1670087858500308992;idextratime;https://twitter.com/idextratime/status/1670087858500308992
Sat Jun 17 08:04:03 +0000 2023;1669979203222241280;"Media Argentina Heran Timnas Indonesia Latihan Tertutup Pakai Kain Hitam: Ini Hanya Laga Persahabatan https://t.co/qwv2F6T72X";248;632;465;5809;in;55507370;1669979203222241280;tvOneNews;https://twitter.com/tvOneNews/status/1669979203222241280
Fri Jun 16 16:46:44 +0000 2023;1669748352773410816;"Selamat datang Timnas Argentina di Indonesia!  Foto 1: Alejandro Garnacho (Manchester United) Foto 2: Enzo Fernandez (Chelsea)  Foto 3: Julian Alvarez (Manchester City)  Foto 4: Alexis Mac Allister  Sampai berjumpa di Stadion Gelora Bung Karno 🇲🇨🇦🇷 https://t.co/JcMKX0Q1iE";692;1253;1407;12448;in;43088704;1669748352773410816;erickthohir;https://twitter.com/erickthohir/status/1669748352773410816
Fri Jun 16 07:38:45 +0000 2023;1669610450835877888;"Para pemain timnas Argentina OTW menuju Indonesia 🇦🇷🇮🇩✈️ https://t.co/NF2Ld8I9jF";195;235;455;5361;in;1316071146;1669610450835877888;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1669610450835877888
Thu Jun 15 09:00:27 +0000 2023;1669268619866574849;"Seru! Nonton pertandingan persahabatan antara Timnas Indonesia melawan Palestina di Stadion Gelora Bung Tomo (GBT) tadi malam.   Kebetulan kami lagi di Surabaya karena ada kegiatan lain. Mumpung ada di sini, maka tak ada salahnya menyempatkan untuk ikut bersama-sama menyemangati… https://t.co/TxVn3TFt76";37;573;1108;7009;in;110312278;1669268619866574849;aniesbaswedan;https://twitter.com/aniesbaswedan/status/1669268619866574849
Thu Jun 15 04:04:50 +0000 2023;1669194225601376256;"Nyaris setahun ini, An Se-yong menyerap ilmu bermain ala Indonesia dr pelatih baru timnas Korea Rony Agustinus.  ASY lalu mengombinasikan style ini dgn karakter kuat dan fisik tangguh khas Korea. Hasilnya, dahsyat!  Ini wawancara saya dgn Rony Agustinus.  https://t.co/RmVekQKtIy";29;57;557;4165;in;132276059;1669194225601376256;ainurohman;https://twitter.com/ainurohman/status/1669194225601376256
Sat Jun 10 08:20:53 +0000 2023;1667446726289166336;"PSSi Malaysia (FA) tidak akan mengundang Timnas Indonesia untuk turnamen Piala Merdeka 2023.  Karena syarat peserta minimal Ranking FIFA di atas Malaysia!! https://t.co/KvUYRFmsZq";192;1107;295;7200;in;2794327166;1667446726289166336;MafiaWasit;https://twitter.com/MafiaWasit/status/1667446726289166336
Tue Jun 06 04:35:36 +0000 2023;1665940480486707200;"🎫 RESMI: Harga tiket pertandingan timnas Indonesia vs timnas Palestina 🇮🇩🇵🇸  VIP: Rp250.000 Ekonomi: Rp100.000  Akan dijual 40.000 tiket. 10% dari penjualan tiket, akan disumbangkan ke rakyat Palestina.   Bisa dibeli lewat https://t.co/lXgXezvwZy &amp  website PSSI, mulai besok.… https://t.co/hP9hjEPKcT";198;388;670;5972;in;1316071146;1665940480486707200;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1665940480486707200
Fri Jun 02 06:41:39 +0000 2023;1664522650625114114;"Presiden federasi sepakbola Argentina (AFA), Claudio Fabian Tapia, membuka alasan kenapa mau melakoni FIFA Matchday kontra timnas Indonesia.  🗣️"Saya jelaskan bahwa Argentina bisa bermain dengan Indonesia karena ketua umum PSSI Erick Thohir. Ia orang terpandang di Argentina dan… https://t.co/RTUmc6TLZ5";82;290;588;7376;in;1222927522033094656;1664522650625114114;idextratime;https://twitter.com/idextratime/status/1664522650625114114
Thu Jun 01 15:20:00 +0000 2023;1664290707455000577;"Berkat Pak  Ketum! ✨  Presiden federasi sepakbola #Argentina (AFA) Claudio Fabian Tapia, membuka alasan mau melakoni FIFA Matchday kontra timnas #Indonesia 👍🤝  Satu di antaranya karena sosok ketua umum PSSI Erick Thohir!  Selengkapnya: https://t.co/vLzYUMdzUj https://t.co/kZvGKkd43U";98;240;509;6987;in;27197792;1664290707455000577;GOAL_ID;https://twitter.com/GOAL_ID/status/1664290707455000577
Mon May 29 10:07:34 +0000 2023;1663124919985803264;"✅𝐑𝐄𝐒𝐌𝐈! Harga tiket timnas Indonesia vs timnas Argentina. 60.000 tiket yang dijual  Cat 3 - Rp600ribu. Cat 2 - Rp1.200.000. Cat 1 - Rp2.500.000. VIP - Rp4.250.000  Sudah termasuk pajak  🇮🇩 Indonesia vs Argentina 🇦🇷 🏟️ Gelora Bung Karno 📌 Jakarta, Indonesia 📅 19 Juni 2023 https://t.co/4xRxSz5jhg";402;420;941;5420;in;1316071146;1663124919985803264;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1663124919985803264
Sat May 27 08:20:51 +0000 2023;1662373285957623808;"Garuda memanggil! 🦅🇮🇩  Shin Tae-yong resmi mengumumkan 26 pemain Timnas Indonesia yang akan menjalani pemusatan latihan jelang FIFA Match Day.  Pemusatan latihan akan dimulai pada Senin, 5 Juni 2023 di Surabaya.  Semangat persiapkan diri, Garuda! ✊  #KitaGaruda https://t.co/MXpEjI4Ezu";645;777;1615;10953;in;2363027508;1662373285957623808;PSSI;https://twitter.com/PSSI/status/1662373285957623808
Fri May 26 08:36:41 +0000 2023;1662014883913940994;"🚨 TERBARU 🚨  Melalui wawancara dengan salah satu media Korea Selatan, Shin Tae-yong memberi isyarat Piala Asia 2023 di tahun 2024 mendatang merupakan turnamen terakhirnya sebagai nakhoda timnas Indonesia.  📄 Naver TV via SIF https://t.co/DLOupUKruG";253;522;535;5674;in;811427632336146433;1662014883913940994;Indostransfer;https://twitter.com/Indostransfer/status/1662014883913940994
Fri May 26 07:50:28 +0000 2023;1662003251880022016;"Lionel Messi telah memberitahu AFA dan Lionel Scaloni jika dirinya akan ikut pada laga persahabatan timnas Argentina vs Australia dan Indonesia. 🇦🇷🇮🇩  📝 @eldestapeweb https://t.co/UYDyLZz8sh";952;1130;1963;21672;in;1222927522033094656;1662003251880022016;idextratime;https://twitter.com/idextratime/status/1662003251880022016
Thu May 25 12:22:41 +0000 2023;1661709367966830593;"✅ RESMI: FC Utrecht mengonfirmasi jika Ivar Jenner telah mendapatkan panggilan untuk bergabung dengan Timnas Indonesia jelang FIFA Match Day melawan Palestina dan Argentina! 🇮🇩 https://t.co/IvH6J3xDJ7";31;128;302;5903;in;1222927522033094656;1661709367966830593;idextratime;https://twitter.com/idextratime/status/1661709367966830593
Wed May 24 13:52:20 +0000 2023;1661369544538218496;"Timnas Indonesia tak terkalahkan di kandang sejak ditangani Shin Tae-yong dalam 10 laga terakhir🇮🇩:  • 4-1 vs Timor Leste ✅ • 3-0 vs Timor Leste ✅ • 0-0 vs Bangladesh 🤝 • 3-2 vs Curacao ✅ • 2-1 vs Curacao ✅ • 2-1 vs Kamboja ✅ • 1-1 vs Thailand 🤝 • 0-0 vs Vietnam 🤝… https://t.co/S5IEiqw5Gk";164;606;501;7532;in;1316071146;1661369544538218496;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1661369544538218496
Wed May 24 11:54:52 +0000 2023;1661339981401694210;"Setelah memenangkan Piala Dunia, Timnas Argentina akan menghadapi tantangan berat berikutnya dengan bertemu Tim Nasional Indonesia, sang jawara Asia Tenggara. 😎🫵🏼  Diliat dari Poster, Asnawi udah ga siap buat kasih keras Messi cs 😡 https://t.co/5cAmrlgjWS";194;446;594;5850;in;1222927522033094656;1661339981401694210;idextratime;https://twitter.com/idextratime/status/1661339981401694210
Wed May 24 08:24:27 +0000 2023;1661287026698731520;"Jadwal FIFA Match Day Timnas Indonesia di bulan Juni 2023! 🇮🇩  Indonesia vs Palestina 🇵🇸 Stadion Gelora Bung Tomo Rabu, 14 Juni 2023  Indonesia vs Argentina 🇦🇷 Stadion Gelora Bung Karno Senin, 19 Juni 2023  Tiket coming soon 🔜 https://t.co/LlmX2gslTQ";201;241;788;5845;in;1222927522033094656;1661287026698731520;idextratime;https://twitter.com/idextratime/status/1661287026698731520
Wed May 24 07:48:25 +0000 2023;1661277959351595010;"✅ RESMI: Erick Thohir mengumumkan jika Timnas Argentina akan melakukan uji coba melawan Timnas Indonesia setelah mengantongi izin dari FIFA dan AFC. 🤝🇦🇷  https://t.co/xweZ2le5fU";261;317;778;5498;in;1222927522033094656;1661277959351595010;idextratime;https://twitter.com/idextratime/status/1661277959351595010
Tue May 23 10:37:14 +0000 2023;1660958055474008064;"Saat awal melatih Timnas Indonesia sesudah berkelana di China, pelatih legendaris Tong Sin Fu berkomentar pedas. Dia bilang, tunggal putra Indonesia main tanpa otak.  Tong, cermin bgmna mendalamnya pengetahuan orang2 China pd badminton. Pikiran berkualitas yg bertahan smp skrng..";93;153;919;4461;in;132276059;1660958055474008064;ainurohman;https://twitter.com/ainurohman/status/1660958055474008064
Tue May 23 07:29:35 +0000 2023;1660910831482322944;"🚨 𝐁𝐑𝐄𝐀𝐊𝐈𝐍𝐆!  Buriram United mengumumkan bahwa salah satu pemain mereka, Thirapak Prueangna yang juga menjadi bagian dari Timnas Thailand U-22 dan terlibat dalam kericuhan di Final SEA Games vs Indonesia akan diskors dari klub selama 6 bulan, dan Gajinya akan diturunkan… https://t.co/G0EpemNK38";97;321;607;5243;in;1316071146;1660910831482322944;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1660910831482322944
Tue May 23 05:00:05 +0000 2023;1660873209330425856;"✅𝐑𝐄𝐒𝐌𝐈!  Federasi Sepakbola Thailand telah memberikan sanksi Larangan berkecimpung di Timnas Thailand kepada tiga staf pelatih Thailand U-22 yang terlibat keributan vs Indonesia di final #SEAGames2023 selama satu tahun.   Federasi Sepakbola Thailand juga memberikan sanksi… https://t.co/gPLN1zRAB7";169;315;661;5915;in;1316071146;1660873209330425856;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1660873209330425856
Mon May 22 15:59:06 +0000 2023;1660676670272200705;"Teamtalk Messi kepada rekan setimnya sebelum melawan Timnas Indonesia tanggal 19 Juni 2023 di Indonesia!😅🇦🇷🇮🇩 https://t.co/jKjiSANU5v";271;318;1356;4790;in;1316071146;1660676670272200705;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1660676670272200705
Mon May 22 09:59:09 +0000 2023;1660586084420702209;"Selamat datang di Timnas Indonesia, Rafael William Struick dan Ivar Jenner!   Alhamdulillah, Struick dan Jenner sudah menjalani prosesi pengambilan sumpah kewarganegaraan di Kanwil Kemenkumham DKI Jakarta hari ini.  Saatnya memberikan yang terbaik untuk bangsa dan negara 🇮🇩 https://t.co/sNGHHaVQNx";79;364;774;8679;in;43088704;1660586084420702209;erickthohir;https://twitter.com/erickthohir/status/1660586084420702209
Mon May 22 03:41:33 +0000 2023;1660491060681007105;"Jika Messi Lawan Timnas Indonesia, Marselino Ferdinan akan sleding Messi.🇦🇷🇮🇩  "Saya sleding kayanya hahahaha. Kenapa karena saya fans Ronaldo hahaha," ujar Marselino Ferdinan kepada BolaSport  Waduh🗿😅  📝@BolaSportcom https://t.co/9bR051xZIB";439;692;842;12784;in;1316071146;1660491060681007105;FaktaSepakbola;https://twitter.com/FaktaSepakbola/status/1660491060681007105
Mon May 22 02:06:32 +0000 2023;1660467145346813953;"RESMI : Jadwal timnas Indonesia di FIFA Matchday pertengahan Juni nanti.  14 Juni Indonesia 🇮🇩 vs 🇵🇸 Palestina  19 Juni Indonesia 🇮🇩 vs 🇦🇷 Argentina https://t.co/aSOOevN3k4";534;645;2144;14915;in;1222927522033094656;1660467145346813953;idextratime;https://twitter.com/idextratime/status/1660467145346813953
Sun May 21 11:51:46 +0000 2023;1660252036372525056;"Terimakasih pak Menteri BUMN @erickthohir   Dokternya cantik  Semoga Kurnia Meiga Hermansyah, sang Kiper Legenda Timnas Indonesia ini segera membaik dan bisa kembali membantu persepakbolaan Indonesia lagi!! https://t.co/xjKutOkQLA";195;281;1095;6448;in;2794327166;1660252036372525056;MafiaWasit;https://twitter.com/MafiaWasit/status/1660252036372525056
Fri May 19 11:24:25 +0000 2023;1659520377608093702;"🚨 UPDATE 🚨  Melalui pernyataan Ketua Umum PSSI, Bpk. Erick Thohir memastikan Indra Sjafri akan menjadi nakhoda tim Indonesia U23 untuk Kualifikasi Piala Asia U23 2024 dan tim Indonesia U24 untuk Asian Games 2023.  Sedangkan, Shin Tae-yong fokus penuh bersama timnas Indonesia. https://t.co/A0CLhaPeQE";78;245;576;7473;in;811427632336146433;1659520377608093702;Indostransfer;https://twitter.com/Indostransfer/status/1659520377608093702
Fri May 19 02:03:31 +0000 2023;1659379225697353728;"Kita rayakan bersama kemenangan Timnas Indonesia di SEA Games yang sudah dinanti selama 32 tahun. Masih pagi tapi antusiasme masyarakat luar biasa 👏🏼🇲🇨 https://t.co/LIvwwQw2w1";454;932;864;9384;in;43088704;1659379225697353728;erickthohir;https://twitter.com/erickthohir/status/1659379225697353728
